Category1,Category2,Category3,Category4,Code,Name,SKU1,매출1,원가1,SKU2,매출2,원가2,SKU3,매출3,원가3
가공식품,조미식품,소스/양념/드레싱,일식소스,369134,C샐러드소스(솔솥용 NEW 2Kg/EA),593 EA,"4,506,800","4,126,214",763 EA,"5,798,800","5,508,016",683 EA,"5,190,800","4,869,838"
가공식품,조미식품,소스/양념/드레싱,일식소스,370191,프랭크 데리야끼소스(프랭크용 트러플 2Kg/EA),336 EA,"3,729,600","3,450,048",342 EA,"3,796,200","3,511,656",279 EA,"3,096,900","2,864,772"
가공식품,조미식품,소스/양념/드레싱,일식소스,370222,바푸리 오뎅육수(에프앤비용 2Kg/EA),711 EA,"1,777,500","1,644,543",638 EA,"1,595,000","1,475,694",545 EA,"1,362,500","1,260,585"
가공식품,조미식품,소스/양념/드레싱,일식소스,370224,우동소스(에프앤비용 2Kg/EA),137 EA,"1,164,500","1,077,231",152 EA,"1,292,000","1,195,176",135 EA,"1,147,500","1,061,505"
가공식품,조미식품,소스/양념/드레싱,일식소스,370227,볶음우동소스(에프앤비용 2Kg/EA),33 EA,"429,000","396,825",22 EA,"286,000","264,550",20 EA,"260,000","240,500"
가공식품,조미식품,소스/양념/드레싱,일식소스,370229,메밀소바소스(에프앤비용 2Kg/EA),,,,,,,2 EA,"21,000","19,426"
가공식품,조미식품,소스/양념/드레싱,일식소스,370230,나가사끼짬뽕소스(에프앤비용 2Kg/EA),51 EA,"331,500","306,663",66 EA,"429,000","396,858",50 EA,"325,000","300,650"
가공식품,조미식품,소스/양념/드레싱,일식소스,370331,태원 카레소스(에프앤비용 2Kg/EA),1 EA,"13,600","12,580",2 EA,"27,200","25,160",1 EA,"13,600","12,580"
가공식품,조미식품,소스/양념/드레싱,일식소스,370442,샤브쯔유(에프앤비용 2Kg/EA),5 EA,"47,500","43,940",6 EA,"57,000","52,728",9 EA,"85,500","79,092"
가공식품,조미식품,소스/양념/드레싱,일식소스,371669,메밀장국(동경규동용 1.8L 1.8Kg/EA),4 EA,"72,720","63,994",3 EA,"54,540","47,995",2 EA,"36,360","31,997"
가공식품,조미식품,소스/양념/드레싱,일식소스,371670,타레소스(동경규동용 2Kg/EA),173 EA,"3,648,570","3,210,742",204 EA,"4,302,360","3,786,077",182 EA,"3,838,380","3,377,773"
가공식품,조미식품,소스/양념/드레싱,일식소스,371671,우동장국(동경규동용 2Kg/EA),100 EA,"1,600,000","1,408,000",135 EA,"2,160,000","1,900,800",125 EA,"2,000,000","1,760,000"
가공식품,조미식품,소스/양념/드레싱,일식소스,373239,핫데리꼬치소스(마싯는끼니용 2Kg/EA),60 EA,"690,000","614,100",82 EA,"943,000","839,270",66 EA,"754,080","671,131"
가공식품,조미식품,소스/양념/드레싱,일식소스,374157,우동쯔유(밥밥디라라용 1.8L 2.2Kg/EA),11 EA,"211,860","190,674",24 EA,"462,240","416,016",26 EA,"500,760","450,684"
가공식품,조미식품,소스/양념/드레싱,일식소스,374714,C얼큰나베소스(한경용 60g*20입 1.2Kg/EA),,,,11 EA,"165,000","154,770",63 EA,"945,000","882,885"
가공식품,조미식품,소스/양념/드레싱,일식소스,375210,우동소스(온센용 1.8Kg/EA),118 EA,"2,229,020","2,006,118",496 EA,"9,369,440","8,432,496",468 EA,"8,840,520","7,956,468"
가공식품,조미식품,소스/양념/드레싱,일식소스,377647,아리아케 돈코츠라멘스프(1.8L_호우호우 1.8Kg/EA),,,,175 EA,"4,345,900","3,453,070",380 EA,"9,314,330","7,488,422"
가공식품,조미식품,소스/양념/드레싱,일식소스,378090,해표 데리야끼소스(2Kg/EA),,,,10 EA,"64,300","44,636",15 EA,"95,690","66,730"
가공식품,조미식품,소스/양념/드레싱,일식소스,379117,TB나가사끼짬뽕스프(타베코리아용 스파이시 1.8Kg/EA),,,,,,,115 EA,"2,446,050","2,238,130"
가공식품,조미식품,소스/양념/드레싱,일식소스,379119,TB신탄탄카라미소스프(타베코리아용 1.5Kg/EA),,,,,,,22 EA,"588,060","538,076"
가공식품,조미식품,소스/양념/드레싱,일식소스,380060,탄탄멘스프(순정용 1Kg/EA),,,,,,,1 EA,"17,150","12,000"
가공식품,조미식품,소스/양념/드레싱,제당B2B소스,122662,크레잇 허니머스타드드레싱(2Kg/EA),297 EA,"1,810,440","1,446,843",237 EA,"1,440,430","1,154,508",256 EA,"1,576,180","1,251,429"
가공식품,조미식품,소스/양념/드레싱,제당B2B소스,122939,크레잇 딸기요거트드레싱(2Kg/EA),6 EA,"46,200","32,930",4 EA,"31,080","22,599",3 EA,"23,170","16,639"
가공식품,조미식품,소스/양념/드레싱,제당B2B소스,123017,크레잇 오리엔탈드레싱(2Kg/EA),128 EA,"1,189,920","889,183",168 EA,"1,570,820","1,166,935",147 EA,"1,368,610","1,023,246"
가공식품,조미식품,소스/양념/드레싱,제당B2B소스,123057,크레잇 사우전드아일랜드드레싱(2Kg/EA),26 EA,"232,780","166,197",25 EA,"221,990","159,158",34 EA,"299,320","217,294"
가공식품,조미식품,소스/양념/드레싱,제당B2B소스,123125,크레잇 키위드레싱(2Kg/EA),2 EA,"19,420","14,074",3 EA,"30,240","20,576",4 EA,"39,760","27,967"
가공식품,조미식품,소스/양념/드레싱,제당B2B소스,123913,크레잇 타르타르드레싱(2Kg/EA),185 EA,"1,060,340","905,620",221 EA,"1,284,120","1,081,683",178 EA,"1,021,560","876,488"
가공식품,조미식품,소스/양념/드레싱,제당B2B소스,131132,크레잇 크리미양파드레싱(2Kg/EA),415 EA,"3,341,750","2,851,231",359 EA,"2,891,080","2,471,319",388 EA,"3,132,860","2,671,594"
가공식품,조미식품,소스/양념/드레싱,제당B2B소스,173478,백설 굴소스(2.4Kg/EA),18 EA,"165,830","113,356",17 EA,"157,060","106,544",24 EA,"216,430","150,800"
가공식품,조미식품,소스/양념/드레싱,제당B2B소스,259445,크레잇 데미그라스소스(2Kg/EA),12 EA,"139,673","102,757",11 EA,"127,200","97,235",37 EA,"413,896","315,571"
가공식품,조미식품,소스/양념/드레싱,제당B2B소스,325308,다담 사골부대찌개(2Kg/EA),,,,,,,1 EA,"10,890","7,620"
가공식품,조미식품,소스/양념/드레싱,중식소스,104733,다담 안동찜닭양념(220g/EA),6 EA,"11,610","8,856",5 EA,"8,200","7,125",8 EA,"20,080","11,400"
가공식품,조미식품,소스/양념/드레싱,중식소스,106205,이금기 두반장(368g/EA),33 EA,"186,570","136,328",22 EA,"131,240","92,163",12 EA,"74,700","50,784"
가공식품,조미식품,소스/양념/드레싱,중식소스,107250,이금기 굴소스(팬더 2.268Kg/EA),185 EA,"2,243,950","1,787,983",198 EA,"2,410,910","1,905,788",210 EA,"2,598,721","2,052,805"
가공식품,조미식품,소스/양념/드레싱,중식소스,107310,이금기 중화조림소스(207ml 207g/EA),5 EA,"16,250","12,383",1 EA,"4,040","2,597",,,
가공식품,조미식품,소스/양념/드레싱,중식소스,107373,이금기 굴소스(프리미엄 2.268Kg/EA),46 EA,"1,048,786","844,679",56 EA,"1,303,667","1,028,011",24 EA,"561,028","440,487"
가공식품,조미식품,소스/양념/드레싱,중식소스,107375,오뚜기 마파소스(226g/EA),,,,3 EA,"9,360","8,139",,,
가공식품,조미식품,소스/양념/드레싱,중식소스,107431,이금기 굴소스(프리미엄 510g/EA),2 EA,"15,480","12,488",,,,,,
가공식품,조미식품,소스/양념/드레싱,중식소스,107487,화풍 두반장(하하 450g/EA),23 EA,"158,000","125,392",28 EA,"190,934","152,653",26 EA,"177,297","141,749"
가공식품,조미식품,소스/양념/드레싱,중식소스,112165,이금기 두반장(중화 2.04Kg/EA),6 EA,"148,567","106,272",9 EA,"227,544","161,402",5 EA,"124,372","88,383"
가공식품,조미식품,소스/양념/드레싱,중식소스,112166,이금기 중화해선장(2.27Kg/EA),49 EA,"957,367","650,394",46 EA,"884,510","601,023",36 EA,"717,420","485,732"
가공식품,조미식품,소스/양념/드레싱,중식소스,112376,해마 짬뽕소스(1Kg/EA),32 EA,"371,340","338,780",42 EA,"485,650","360,331",28 EA,"322,410","240,632"
가공식품,조미식품,소스/양념/드레싱,중식소스,113869,이금기 굴소스(팬더 510g/EA),30 EA,"128,990","94,123",24 EA,"100,440","73,431",50 EA,"205,070","158,451"
가공식품,조미식품,소스/양념/드레싱,중식소스,114835,오뚜기 짜장분말(1Kg/EA),26 EA,"220,730","168,134",22 EA,"195,220","143,106",25 EA,"216,870","164,921"
가공식품,조미식품,소스/양념/드레싱,중식소스,117854,수리 수리굴소스(295ml 295g/EA),,,,1 EA,"3,360","2,583",,,
가공식품,조미식품,소스/양념/드레싱,중식소스,123336,대상 굴소스(파우치 2Kg/EA),2 EA,"40,480","22,118",2 EA,"40,480","22,118",1 EA,"17,590","11,939"
가공식품,조미식품,소스/양념/드레싱,중식소스,123655,오뚜기 깐풍기소스(1Kg/EA),2 EA,"11,540","8,150",3 EA,"17,310","12,225",,,
가공식품,조미식품,소스/양념/드레싱,중식소스,126315,면사랑 해물육수(매운짬뽕용 1.8Kg/EA),1 EA,"15,870","12,716",1 EA,"15,240","11,120",3 EA,"46,100","35,415"
가공식품,조미식품,소스/양념/드레싱,중식소스,126385,이금기 굴소스(프리미엄 490g/EA),1 EA,"9,220","6,961",1 EA,"9,370","6,961",,,
가공식품,조미식품,소스/양념/드레싱,중식소스,129784,청정원 짜장분말(정통 1Kg/EA),49 EA,"460,600","353,930",51 EA,"479,400","370,426",52 EA,"488,800","370,130"
가공식품,조미식품,소스/양념/드레싱,중식소스,134056,이금기 노두유(프리미엄 500ml 중식용 500g/EA),31 EA,"102,566","79,473",42 EA,"136,474","108,162",41 EA,"131,753","105,798"
가공식품,조미식품,소스/양념/드레싱,중식소스,135349,백설 굴소스(남해 350g/EA),4 EA,"16,160","12,506",1 EA,"4,640","3,175",5 EA,"24,450","17,225"
가공식품,조미식품,소스/양념/드레싱,중식소스,140008,상기 쌍노두유(500ml 중국식 500g/EA),402 EA,"1,906,450","1,521,086",391 EA,"1,861,646","1,482,233",710 EA,"3,394,850","2,694,796"
가공식품,조미식품,소스/양념/드레싱,중식소스,141800,면사랑 짜장소스(1Kg/EA),15 EA,"70,170","50,487",4 EA,"20,180","13,262",15 EA,"70,930","50,514"
가공식품,조미식품,소스/양념/드레싱,중식소스,143012,후드원 깐풍칠리소스(1Kg/EA),18 EA,"102,830","81,106",26 EA,"155,850","117,290",31 EA,"181,600","139,722"
가공식품,조미식품,소스/양념/드레싱,중식소스,144081,오뚜기 짜장(100g/EA),,,,3 EA,"7,630","5,420",,,
가공식품,조미식품,소스/양념/드레싱,중식소스,144879,유니푸드 마파소스(체인전용 2Kg/EA),22 EA,"165,880","144,316",18 EA,"181,480","139,600",,,
가공식품,조미식품,소스/양념/드레싱,중식소스,151991,면사랑 짬뽕육수(1.8L 1.8Kg/EA),2 EA,"34,500","27,994",,,,,,
가공식품,조미식품,소스/양념/드레싱,중식소스,155260,진미식품 짜장분말(1Kg/EA),3 EA,"20,420","14,967",4 EA,"25,740","19,958",1 EA,"7,630","4,989"
가공식품,조미식품,소스/양념/드레싱,중식소스,156210,대상 짬뽕소스(2Kg/EA),9 EA,"153,470","114,225",8 EA,"135,920","103,790",27 EA,"492,630","367,575"
가공식품,조미식품,소스/양념/드레싱,중식소스,163407,평강 깐풍칠리소스(2Kg/EA),2 EA,"24,000","17,009",2 EA,"24,000","16,889",6 EA,"90,490","52,588"
가공식품,조미식품,소스/양념/드레싱,중식소스,165183,이금기 중화XO소스(220g/EA),24 EA,"645,088","510,492",32 EA,"860,118","680,656",18 EA,"483,817","382,869"
가공식품,조미식품,소스/양념/드레싱,중식소스,177315,깐풍똥집소스(오술차용 2Kg/EA),54 EA,"675,000","594,000",61 EA,"762,500","671,000",61 EA,"762,500","671,000"
가공식품,조미식품,소스/양념/드레싱,중식소스,209771,캐드FS 짬뽕소스-6(이심전심용 2Kg/EA),67 EA,"1,266,500","1,132,737",60 EA,"1,132,200","1,010,448",68 EA,"1,286,800","1,152,432"
가공식품,조미식품,소스/양념/드레싱,중식소스,220009,이금기 굴소스(팬더 2.4Kg/EA),,,,6 EA,"106,320","63,316",,,
가공식품,조미식품,소스/양념/드레싱,중식소스,233438,이츠웰 볶음엔굴소스(17년리뉴얼 2Kg/EA),2 EA,"33,200","18,070",3 EA,"33,270","26,603",8 EA,"125,520","77,373"
가공식품,조미식품,소스/양념/드레싱,중식소스,239196,이츠웰 굴소스(PET_2017년리뉴얼 2.1Kg/EA),58 EA,"398,680","284,109",18 EA,"123,750","88,063",,,
가공식품,조미식품,소스/양념/드레싱,중식소스,252424,고기짬뽕소스(오술차용 2Kg/EA),124 EA,"2,306,400","2,029,631",132 EA,"2,455,200","2,160,574",152 EA,"2,827,200","2,487,935"
가공식품,조미식품,소스/양념/드레싱,중식소스,252429,이츠웰 맛있는탕수육소스(광동식 2Kg/EA),251 EA,"1,361,010","941,545",261 EA,"1,463,520","981,785",296 EA,"1,663,870","1,122,914"
가공식품,조미식품,소스/양념/드레싱,중식소스,252585,탄탄면다데기(마싯는끼니용 2Kg/EA),87 EA,"1,914,000","1,703,460",92 EA,"2,009,762","1,788,688",68 EA,"1,496,000","1,331,440"
가공식품,조미식품,소스/양념/드레싱,중식소스,254956,깐풍소스(육감만족용 2Kg/EA),16 EA,"144,000","127,440",16 EA,"144,000","127,440",12 EA,"108,000","92,340"
가공식품,조미식품,소스/양념/드레싱,중식소스,263915,정성가득 짬뽕소스(2Kg/EA),,,,,,,2 EA,"34,500","29,420"
가공식품,조미식품,소스/양념/드레싱,중식소스,263932,정성가득 짜장소스(완제형 2Kg/EA),32 EA,"258,900","222,270",3 EA,"29,700","20,791",,,
가공식품,조미식품,소스/양념/드레싱,중식소스,265616,불랑카소스(오술차용 NEW 2Kg/EA),72 EA,"1,404,000","1,235,511",80 EA,"1,560,000","1,372,800",91 EA,"1,774,500","1,561,560"
가공식품,조미식품,소스/양념/드레싱,중식소스,267841,신영에프에스 짬뽕분말(1Kg/EA),2 EA,"35,640","25,490",,,,1 EA,"18,810","13,027"
가공식품,조미식품,소스/양념/드레싱,중식소스,272241,이금기 굴소스(팬더_스파우트팩 2Kg/EA),,,,3 EA,"36,310","26,643",,,
가공식품,조미식품,소스/양념/드레싱,중식소스,274535,탕수육소스(소주한잔용 2Kg/EA),73 EA,"985,000","854,297",89 EA,"1,237,100","1,090,538",113 EA,"1,570,700","1,411,024"
가공식품,조미식품,소스/양념/드레싱,중식소스,274611,짬뽕소스(소주한잔용 2Kg/EA),28 EA,"767,200","645,680",31 EA,"899,000","801,240",41 EA,"1,189,000","1,068,470"
가공식품,조미식품,소스/양념/드레싱,중식소스,276242,차이웰 마라상궈소스(1Kg/EA),,,,,,,1 EA,"15,860","11,626"
가공식품,조미식품,소스/양념/드레싱,중식소스,276244,차이웰 마라탕소스(1Kg/EA),4 EA,"80,320","50,000",3 EA,"52,940","36,481",5 EA,"85,440","59,950"
가공식품,조미식품,소스/양념/드레싱,중식소스,280877,왕즈허 쯔마장(王致和芝麻?_병 225g/EA),4 EA,"8,800","6,802",3 EA,"6,600","5,102",2 EA,"4,640","3,335"
가공식품,조미식품,소스/양념/드레싱,중식소스,283253,런런회 마라소스(홍패루_人人?川菜?麻辣佐料 1Kg/EA),13 EA,"122,450","96,984",,,,,,
가공식품,조미식품,소스/양념/드레싱,중식소스,283257,피현 두반장(??豆瓣?_매운맛 1Kg/EA),,,,,,,1 EA,"7,290","4,948"
가공식품,조미식품,소스/양념/드레싱,중식소스,286614,라오간마 라조장(老干?豆?油制辣椒_병 280g/EA),13 EA,"45,700","32,603",13 EA,"46,200","32,629",11 EA,"38,600","26,996"
가공식품,조미식품,소스/양념/드레싱,중식소스,290840,쉐프원 꿔바로우탕수육소스(2Kg/EA),23 EA,"167,910","134,078",16 EA,"117,000","92,707",20 EA,"146,800","114,346"
가공식품,조미식품,소스/양념/드레싱,중식소스,293496,왕가도 마라샹궈소스(王家渡麻辣香?底料 200g/EA),,,,1 EA,"4,660","3,267",2 EA,"9,320","6,580"
가공식품,조미식품,소스/양념/드레싱,중식소스,298373,송림푸드 꿔바로우탕수육소스(2Kg/EA),5 EA,"30,890","20,824",7 EA,"45,790","29,488",93 EA,"524,100","443,030"
가공식품,조미식품,소스/양념/드레싱,중식소스,298376,송림푸드 사천식탕수육소스(2Kg/EA),1 EA,"7,660","5,356",,,,7 EA,"66,170","40,470"
가공식품,조미식품,소스/양념/드레싱,중식소스,322229,이금기 중화두반장(스파우트팩 1.9Kg/EA),2 EA,"53,440","36,645",5 EA,"133,600","91,612",2 EA,"50,280","36,817"
가공식품,조미식품,소스/양념/드레싱,중식소스,323018,완벽한마파두부덮밥소스(XOXO용 230g/EA),513 EA,"949,050","839,915",492 EA,"910,200","805,532",570 EA,"1,054,500","933,239"
가공식품,조미식품,소스/양념/드레싱,중식소스,323581,유린기소스(소주한잔용 NEW 2Kg/EA),95 EA,"1,434,500","876,017",72 EA,"1,087,200","713,242",87 EA,"1,313,700","832,689"
가공식품,조미식품,소스/양념/드레싱,중식소스,324176,짬뽕소스(더토랑용 2Kg/EA),5 EA,"88,000","75,680",5 EA,"88,000","75,680",7 EA,"119,320","102,615"
가공식품,조미식품,소스/양념/드레싱,중식소스,338836,짜장분말(떡슐랭용 5Kg/EA),,,,,,,6 EA,"486,000","430,110"
가공식품,조미식품,소스/양념/드레싱,중식소스,342126,이금기 중화해선장(스파우트팩 2Kg/EA),73 EA,"1,198,480","851,001",89 EA,"1,458,570","1,036,853",195 EA,"2,730,000","2,310,529"
가공식품,조미식품,소스/양념/드레싱,중식소스,350684,유린기소스(금별맥주용 2Kg/EA),603 EA,"4,799,880","4,343,875",715 EA,"5,691,400","5,179,166",781 EA,"6,216,760","5,654,053"
가공식품,조미식품,소스/양념/드레싱,중식소스,353116,미락 마라탕샤브소스(마라맛 샤브용 1Kg/EA),1 EA,"6,050","4,496",,,,1 EA,"6,050","4,496"
가공식품,조미식품,소스/양념/드레싱,중식소스,355619,사천식볶음소스(체인전용 2Kg/EA),1 EA,"21,000","17,450",,,,,,
가공식품,조미식품,소스/양념/드레싱,중식소스,364375,상기 쌍노두유(500ml 중국식 500g/EA),,,,40 EA,"187,630","152,994",13 EA,"60,970","49,829"
가공식품,조미식품,소스/양념/드레싱,중식소스,369073,C삼덕짜장소스(한경용 1.5Kg/EA),1 EA,"5,450","5,112",11 EA,"59,950","56,233",3 EA,"16,350","15,282"
가공식품,조미식품,소스/양념/드레싱,중식소스,369528,해리코리아 짬뽕페이스트(에이취 2Kg/EA),27 EA,"634,800","481,560",38 EA,"907,600","678,460",43 EA,"1,066,400","769,700"
가공식품,조미식품,소스/양념/드레싱,중식소스,369987,C짬뽕소스(한경용 NEW 2Kg/EA),2 EA,"28,980","27,184",71 EA,"1,028,790","965,005",,,
가공식품,조미식품,소스/양념/드레싱,중식소스,370073,짬뽕다데기(에프앤비용 2Kg/EA),28 EA,"252,000","241,425",28 EA,"252,000","233,100",26 EA,"234,000","216,450"
